sequence,ticker,trade_date,team_id,llm_model,selected_analysts,trace_dir,source_report_dir,report_dir,decision_path,llm_calls,tool_calls,tokens_in,tokens_out,executive_summary
2. 新闻：美伊冲突升级推升全球避险情绪，公司层面无任何正面新闻对冲。  
3. 基本面：短期盈利承压，毛利率仅约11.8%，依赖非经常性收入，缺乏1-3个月内估值修复催化剂。"
9,1347.HK,2026-03-12,lite,deepseek-chat,"market,news,fundamentals",results\analysis\1347.HK_2026_0421_0010_04,,backtest\output\0421-0008-1347HK\reports\2026-0312-1347HK,backtest\output\0421-0008-1347HK\reports\2026-0312-1347HK\2_decision\summary.md,4,8,27219,7552,"**分析日期**  
2026-03-12

**分析截面**  
综合技术面、宏观新闻与基本面分析

**截面价格**  
91.75 美元

**趋势判断**  
风险主导

**建议行动**  
建议卖出

**1-2周核心判断**  
突发的美伊军事冲突急剧升级，已主导全球风险情绪，导致宏观风险溢价飙升。技术面虽显示长期趋势完好且短期有超卖反弹迹象，但中期趋势已破坏（股价持续低于50日与10日均线），且当前宏观环境下，技术支撑的有效性面临严峻考验。基本面虽提供长期财务安全垫，但短期盈利能见度低，无法对冲系统性风险。综合判断，下行风险已占优，应优先考虑降低风险。

**执行摘要**  
地缘政治“黑天鹅”事件成为主导变量，市场进入避险模式。尽管公司长期逻辑与财务基础稳固，但短期股价受系统性抛压与流动性收紧冲击的风险极高。在局势明朗前，技术面支撑可能失效，建议持仓者优先减仓或止损以控制风险。

**关键催化因素**  
1. 美伊冲突出现缓和信号（如外交谈判、停火协议）。  
2. 公司发布显著超预期的正面经营数据或回购公告。  
3. 中国出台强力稳增长政策，对冲外部风险。

**关键风险**  
1. 地缘冲突扩大化，导致油价飙升、全球“滞胀”担忧加剧。  
2. 避险情绪持续引发资金从港股流出，市场流动性恶化。  
3. 股价跌破技术关键支撑位（87.50美元），引发新一轮下跌。

**入场方式**  
（基于已有持仓视角）利用任何向关键阻力位（96.50-97.00美元区域）的反弹进行减仓。若股价直接走弱，应考虑在收盘价有效跌破87.50美元支撑时止损撤离。

**失效条件**  
1. 美伊冲突在1-2周内出现明确、可信的缓和迹象，且全球风险资产V型反弹。  
2. 股价放量强势突破并站稳50日均线（96.50美元以上），中期趋势修复信号得到确认。

**适合的场景**  
1. 持仓者需要执行风险控制、降低仓位。  
2. 市场处于宏观风险主导的避险环境，需优先保存本金。

**不适合的场景**  
1. 试图逆势抄底或进行左侧布局。  
2. 仅基于长期基本面逻辑而忽略短期系统性风险。

**证据摘要**  
1. **宏观风险主导**：新闻报告明确指出，美伊冲突升级是“强烈负面”事件，导致全球风险溢价飙升，港股面临系统性抛压。  
2. **技术趋势破坏**：技术报告确认中期趋势已破坏（股价低于下行中的50日与10日均线），且当前更接近“中期调整”而非趋势启动点。  
3. **基本面无法对冲短期风险**：基本面报告显示公司短期盈利能见度低，虽财务稳健，但无法抵消宏观冲击。  
4. **交易建议一致指向防守**：技术报告建议持仓者在阻力位减仓；新闻报告建议“观望或谨慎偏空”，并提示在宏观风险前技术面可能失效。"
10,1347.HK,2026-03-13,lite,deepseek-chat,"market,news,fundamentals",results\analysis\1347.HK_2026_0421_0012,,backtest\output\0421-0008-1347HK\reports\2026-0313-1347HK,backtest\output\0421-0008-1347HK\reports\2026-0313-1347HK\2_decision\summary.md,4,8,27702,8245,"**分析日期**  
2026-03-13  

**分析截面**  
基于2026年3月12日收盘后的技术、新闻与基本面数据综合判断。  

**截面价格**  
95.0 美元  

**趋势判断**  
风险主导  

**建议行动**  
建议卖出  

**1-2周核心判断**  
技术面显示中期趋势已明确转弱（价格跌破50日均线，MACD处于零轴下方，反弹量能不足），叠加宏观层面美伊军事冲突升级引发全球风险资产抛售与避险情绪高涨，而公司层面处于新闻真空期，无法提供基本面缓冲。当前下行风险、趋势破坏及负面催化已占优，应优先降低风险。  

**执行摘要**  
技术调整压力、宏观风险主导与基本面信息真空形成三重压制，短期趋势破坏且缺乏立即反转的催化剂，持仓者应优先减仓或止损以控制风险。  

**关键催化因素**  
1. 美伊冲突若快速缓和，可能带来市场情绪修复。  
2. 公司发布显著超预期的正面经营数据或产能爬坡信号。  

**关键风险**  
1. 宏观地缘政治风险持续，导致全球风险偏好恶化、港股流动性收缩。  
2. 技术面若反弹无法收复99.0-101.5阻力区，可能进一步下探支撑。  
3. 公司处于信息真空期，股价完全暴露于系统性风险之下。  

**入场方式**  
（基于已有持仓视角）在股价反弹至99.0-101.5阻力区附近减仓；若价格直接下跌，收盘有效跌破91.0支撑时应考虑进一步止损离场。  

**失效条件**  
1. 价格放量强势突破并站稳101.5美元以上，同时MACD回归零轴上方形成金叉。  
2. 美伊冲突出现确定性缓和信号，且港股市场风险偏好显著修复。  

**适合的场景**  
1. 持仓者需要执行止损纪律或锁定利润以控制下行风险。  
2. 投资者认为宏观风险将持续压制市场，优先降低仓位敞口。  

**不适合的场景**  
1. 长线投资者基于公司巨额现金储备及逆周期布局逻辑，愿意忍受短期波动且无仓位调整需求。  
2. 试图左侧抄底博弈反弹的短线交易（当前属于逆势操作，需快进快出并严控仓位）。  

**证据摘要**  
1. 技术面：价格已跌破50日均线（97.24），MACD处于负值区，RSI低于50，反弹量能不足，关键阻力在99.0-101.5。  
2. 新闻面：美伊军事冲突升级引发全球风险资产抛售、油价飙升，市场避险情绪主导；公司层面无任何利好新闻对冲。  
3. 基本面：公司2025财年呈现“会计亏损但经营现金流健康”的背离状态，短期盈利承压，缺乏1-3个月内盈利显著改善的催化剂。"
11,1347.HK,2026-03-16,lite,deepseek-chat,"market,news,fundamentals",results\analysis\1347.HK_2026_0421_0013,,backtest\output\0421-0008-1347HK\reports\2026-0316-1347HK,backtest\output\0421-0008-1347HK\reports\2026-0316-1347HK\2_decision\summary.md,4,8,27691,8549,"**分析日期**  
2026-03-16  

**分析截面**  
基于2026-03-13收盘价及截至2026-03-16的技术、宏观与基本面信息综合判断。  

**截面价格**  
88.0 美元  

**趋势判断**  
震荡等待确认  

**建议行动**  
保持观望  

**1-2周核心判断**  
技术面处于长期牛市中的中期调整阶段，价格在关键支撑（86.00-87.00）与阻力（92.00-98.00）间震荡，短期方向未明；宏观面受地缘政治危机（油价突破100美元）与中国经济数据向好的多空力量激烈冲突，主导市场情绪；基本面显示公司财务稳健但盈利疲弱，缺乏短期催化。综合来看，多空因素仍在拉扯，当前不足以形成完整、可执行的交易计划。  

**执行摘要**  
价格处于中期调整中的震荡区间，宏观风险与支撑因素并存，方向需等待更明确的信号确认。建议空仓者保持观望，不急于入场。  

**关键催化因素**  
1. 地缘政治局势缓和（油价显著回落），带动全球风险偏好修复。  
2. 价格放量突破并站稳92.00（10日EMA）或97.60-98.00（50日SMA）阻力区。  
3. 中国后续经济数据持续超预期，强化“避风港”逻辑。  

**关键风险**  
1. 地缘冲突升级导致油价持续飙升，引发全球滞胀交易深化。  
2. 价格放量跌破86.00-87.00支撑区，并进一步失守83.27（布林带下轨）。  
3. 港股流动性风险在外资抛压下放大波动。  

**入场方式**  
当前不急于参与。未来若转多，需观察：1）价格带量突破92.00并回踩确认；或2）在86.00-87.00支撑区企稳且宏观风险缓和。  

**失效条件**  
（当前无入场计划，故不适用）  

**适合的场景**  
1. 长线逆向投资者，愿意承受波动等待半导体周期复苏。  
2. 等待宏观风险落地与技术面右侧信号明确的耐心交易者。  

**不适合的场景**  
1. 短期趋势交易者，缺乏明确方向与盈利催化。  
2. 厌恶亏损或追求高股息收益的投资者。  

**证据摘要**  
1. 技术面：价格位于86.00-92.00震荡区间，中期趋势转弱（低于50日SMA），但长期趋势完好（高于200日SMA）。动量指标（MACD收敛、RSI中性）显示短期下跌动能减弱，但反弹量能不足。  
2. 宏观面：中东冲突推高油价至100美元以上，压制全球风险偏好；中国经济数据良好形成支撑，多空力量激烈博弈。  
3. 基本面：公司现金储备充裕（344亿元），财务稳健，但主营业务亏损，毛利率仅11.8%，缺乏短期盈利改善催化剂。"
12,1347.HK,2026-03-17,lite,deepseek-chat,"market,news,fundamentals",results\analysis\1347.HK_2026_0421_0013_02,,backtest\output\0421-0008-1347HK\reports\2026-0317-1347HK,backtest\output\0421-0008-1347HK\reports\2026-0317-1347HK\2_decision\summary.md,4,8,27030,7883,"**分析日期**
2026-03-17

**分析截面**
综合技术、新闻与基本面报告。技术面呈现长期趋势完好、中期调整、短期尝试筑底的格局；新闻面无公司直接催化剂，宏观多空交织（地缘风险 vs 国内韧性）；基本面显示公司财务稳健但短期盈利承压，处于逆周期投资阶段。

**截面价格**
94.50 美元

**趋势判断**
趋势延续

**建议行动**
择机买入

**1-2周核心判断**
长期上升趋势结构稳固（价格远高于200日均线），短期出现放量反弹与动量修复信号，表明下跌动能衰减，尝试构筑短期底部。尽管中期受50日均线压制且宏观存在不确定性，但整体上涨逻辑（长期趋势+底部结构）未破坏。当前不适合追高，更适合利用回调布局，参与潜在的底部回升与趋势延续。

**执行摘要**
技术结构支持在关键支撑区域分批买入，以参与长期趋势中的中期调整修复行情。操作上避免追涨，耐心等待回调机会，严格设置失效条件以控制风险。

**关键催化因素**
1.  技术面放量止跌反弹，动量指标（MACD、RSI）底部修复。
2.  长期上升趋势结构完好，提供强劲下方缓冲。
3.  国内制造业数据（汽车出口）与产业政策（外资项目）提供宏观韧性支撑。
4.  公司现金储备极端充裕，具备逆周期扩张能力，为长期价值提供支撑。

**关键风险**
1.  中期趋势阻力（50日均线约98.0美元）尚未突破，可能限制反弹空间。
2.  地缘政治风险（美伊冲突）持续，可能引发全球风险资产高波动。
3.  公司主营业务当前处于亏损状态，盈利修复时间不确定。
4.  市场波动率（ATR）高企，价格可能剧烈震荡。

**入场方式**
回调分批参与。优先关注价格回调至 **91.70-90.60美元**（10日EMA及近期支撑）或 **87.80-86.30美元**（前期平台支撑）区域出现的企稳信号时介入。

**失效条件**
1.  收盘价有效跌破 **83.10美元**（布林带下轨及前低），意味着短期筑底结构失败。
2.  反弹无法触及98.0美元阻力并再次掉头向下，跌破90.60美元支撑。

**适合的场景**
1.  相信长期趋势力量，并愿意承受短期高波动以获取潜在反弹收益的投资者。
2.  能够执行分批建仓、严格止损纪律的投资者。
3.  将其作为长期配置中国半导体制造的一部分，进行左侧布局。

**不适合的场景**
1.  追求短期快速盈利、无法承受高波动的短线交易者。
2.  要求立即看到基本面盈利改善或趋势强势突破的投资者。
3.  风险厌恶型或完全规避地缘政治不确定性影响的投资者。

**证据摘要**
1.  **趋势结构**：价格远高于上行中的200日均线（67.08美元），长期趋势完好；短期放量站上10日EMA，出现筑底迹象。
2.  **动量与量价**：MACD负值收敛，RSI自超卖区反弹；3月16日放量（4836万）反弹7.39%，显示低位买盘强劲。
3.  **关键价位**：明确支撑区（87.8-91.7美元）与阻力位（98.0美元），提供可执行的交易区间。
4.  **宏观与基本面**：宏观多空交织但国内有韧性；公司财务稳健（现金充裕、经营现金流为正），为度过周期提供安全垫。"
13,1347.HK,2026-03-18,lite,deepseek-chat,"market,news,fundamentals",results\analysis\1347.HK_2026_0421_0014,,backtest\output\0421-0008-1347HK\reports\2026-0318-1347HK,backtest\output\0421-0008-1347HK\reports\2026-0318-1347HK\2_decision\summary.md,4,8,26314,7309,"**分析日期**  
2026-03-18  

**分析截面**  
综合技术面、新闻面与基本面分析  

**截面价格**  
91.35港元  

**趋势判断**  
风险主导  

**建议行动**  
建议卖出  

**1-2周核心判断**  
地缘政治风险（伊朗与以色列、美国直接军事冲突）已完全主导市场情绪，引发全球避险模式。技术面显示价格跌破所有关键中期均线，中期趋势转弱，且波动率高企。尽管长期基本面财务稳健、现金充裕，但宏观风险压倒一切，股价将受系统性抛压与流动性收紧主导，下行风险显著。  

**执行摘要**  
宏观风险急剧升温，技术面中期结构破坏，短期下行压力主导。应优先降低风险暴露，持仓者利用反弹减仓。  

**关键催化因素**  
1. 地缘政治局势升级或缓和信号（核心变量）。  
2. 港股系统性资金流出情况。  
3. 公司发布年报或业绩预告（暂未公布）。  

**关键风险**  
1. 地缘冲突进一步恶化，导致全球风险资产继续承压。  
2. 港股流动性枯竭，外资避险抛售加剧。  
3. 技术面若放量跌破83.2港元支撑，调整深度将扩大。  

**入场方式**  
（已有持仓视角）利用向98.0-100.0港元阻力区域的反弹进行减仓；若价格直接下行，跌破87.0港元支撑时考虑进一步止损撤离。  

**失效条件**  
1. 地缘政治局势迅速缓和，且价格放量突破并站稳100港元上方。  
2. 公司发布远超预期的重大利好，驱动价格逆势强势反弹。  

**适合的场景**  
1. 持仓者需要控制整体组合风险暴露。  
2. 市场避险情绪持续，宏观不确定性居高不下。  
3. 投资者认同“现金为王”，优先保全资本。  

**不适合的场景**  
1. 基于长期价值投资且能承受极大短期波动的投资者。  
2. 试图左侧抄底、博弈短期反弹的交易。  

**证据摘要**  
1. **新闻面**：中东直接军事冲突升级，全球风险溢价飙升，避险模式开启；公司层面信息真空，无利好对冲。  
2. **技术面**：价格跌破50日及10日均线，MACD位于零轴下方，中期趋势转弱；关键阻力在98-100港元，支撑在87-88港元。  
3. **基本面**：公司财务稳健、现金充裕，但短期盈利承压，且行业周期复苏节奏受宏观风险压制。"
14,1347.HK,2026-03-19,lite,deepseek-chat,"market,news,fundamentals",results\analysis\1347.HK_2026_0421_0015,,backtest\output\0421-0008-1347HK\reports\2026-0319-1347HK,backtest\output\0421-0008-1347HK\reports\2026-0319-1347HK\2_decision\summary.md,4,8,26530,7611,"**分析日期**  
2026-03-19  

**分析截面**  
基于2026-03-18收盘后的技术、新闻与基本面数据综合判断。  

**截面价格**  
94.85港元  

**趋势判断**  
震荡等待确认  

**建议行动**  
保持观望  

**1-2周核心判断**  
技术面呈现“长期牛、中期调、短期震”格局，价格处于中期均线压制下的宽幅震荡，动量指标偏弱且缺乏明确方向信号；宏观层面地缘风险升温、流动性环境复杂，而公司处于新闻真空期，基本面短期盈利能见度低。多空因素仍在拉扯，当前不足以形成完整、可执行的交易计划。  

**执行摘要**  
长期趋势虽未破坏，但中短期已进入调整震荡阶段。技术面缺乏明确方向信号，宏观风险占优且公司缺乏催化剂，建议优先观望，等待更明确的技术突破或基本面改善信号。  

**关键催化因素**  
1. 价格带量强势突破并站稳50日均线（98.4港元）之上，同时MACD零轴上方金叉。  
2. 全球半导体行业库存周期出现明确触底信号，或公司发布超预期的运营数据。  
3. 地缘局势意外缓和，推动全球风险偏好回升。  

**关键风险**  
1. 宏观波动溢出：地缘冲突推高油价，引发滞胀担忧，压制成长股估值。  
2. 技术面破位：价格收盘有效跌破86.3港元强支撑，可能打开更大下行空间。  
3. 行业复苏延迟：半导体需求回暖慢于预期，公司产能利用率持续承压。  

**入场方式**  
当前不急于参与。未来若转多，需观察：1）价格放量突破98.4-99.0港元阻力区并回踩确认；或2）回落至86.3-88.0港元强支撑区出现企稳信号。  

**失效条件**  
1. 价格收盘价有效跌破86.3港元支撑。  
2. 宏观风险加剧（如油价持续飙升、美联储进一步推迟降息），导致市场风险偏好系统性下降。  

**适合的场景**  
1. 长线投资者利用波动进行左侧分批布局的初期研究阶段。  
2. 短线交易者在91.4-98.4港元区间内进行高抛低吸（非方向性押注）。  

**不适合的场景**  
1. 基于短期趋势延续的追涨或回调买入交易。  
2. 寻求短期业绩催化或稳定分红的投资。  

**证据摘要**  
1. 技术面：价格低于50日均线，MACD位于零轴下方，RSI中性震荡，布林带收敛，显示中期调整、短期缺乏方向。  
2. 新闻面：公司新闻真空，宏观上地缘冲突升级、美联储按兵不动，风险偏好受压制。  
3. 基本面：公司处于战略投入期，现金充裕但短期盈利能见度低，毛利率承压，依赖行业周期复苏。  
综合来看，当前状态既未形成趋势延续的明确参与方案，也未达到风险主导需立即减仓的程度，故判断为震荡等待确认。"
15,1347.HK,2026-03-20,lite,deepseek-chat,"market,news,fundamentals",results\analysis\1347.HK_2026_0421_0015_02,,backtest\output\0421-0008-1347HK\reports\2026-0320-1347HK,backtest\output\0421-0008-1347HK\reports\2026-0320-1347HK\2_decision\summary.md,4,8,26924,7682,"分析日期：2026-03-20
分析截面：综合技术面、基本面及宏观环境分析
截面价格：91.18 美元
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：技术面呈现中期调整、短期震荡筑底格局，但缺乏明确方向信号；宏观地缘风险主导市场情绪，压制风险偏好；基本面虽具长期价值但短期盈利能见度低。多空因素拉扯，当前不足以形成完整、可执行的交易计划。
执行摘要：股价处于长期牛市中的中期回调阶段，在关键支撑（87.80-88.00）与阻力（98.40-99.00）间宽幅震荡。宏观避险环境与公司新闻真空使其缺乏独立上涨催化剂，技术面反弹量能不足。当前既未出现趋势延续的明确参与信号，也未达到风险主导需立即减仓的程度，故应保持观望。
关键催化因素：1. 地缘政治局势意外缓和；2. 股价放量突破94.50并站稳50日均线（98.40以上）；3. 公司发布超预期的业务或订单公告。
关键风险：1. 地缘冲突升级导致全球风险资产抛售；2. 股价有效跌破85.00关键支撑，调整加深；3. 全球贸易放缓影响公司远期需求预期。
入场方式：当前不急于参与。未来若转为看多，需观察两个条件同时满足：1. 宏观避险情绪显著缓解（如地缘局势出现降温信号）；2. 股价日线收盘价放量突破94.50美元并企稳。
失效条件：不适用（当前状态为观望）。
适合的场景：适合能够忍受高波动、等待长期基本面兑现的投资者作为观察标的；适合短线交易者在87.80-94.00区间内进行高抛低吸（非本建议行动）。
不适合的场景：不适合寻求短期趋势性上涨的投资者；不适合无法接受宏观不确定性及账面亏损的投资者。
证据摘要：1. 技术面：价格位于50日及10日均线下方，MACD底背离但未金叉，RSI处于弱势区间，反弹量能不足，显示方向未明。2. 宏观面：美伊冲突升级，WTO下调贸易预期，市场避险情绪浓厚。3. 基本面：公司现金充裕、经营现金流强劲，但报表利润受折旧拖累为负，短期盈利能见度低。"
16,1347.HK,2026-03-23,lite,deepseek-chat,"market,news,fundamentals",results\analysis\1347.HK_2026_0421_0015_03,,backtest\output\0421-0008-1347HK\reports\2026-0323-1347HK,backtest\output\0421-0008-1347HK\reports\2026-0323-1347HK\2_decision\summary.md,4,8,26625,7929,"**分析日期**  
2026-03-23  

**分析截面**  
综合技术面、基本面及宏观新闻面分析。技术面显示中期调整、短期弱势；基本面呈现财务稳健但盈利疲软；宏观面地缘政治风险主导市场情绪。  

**截面价格**  
88.40 港元（参考2026-03-20收盘价）  

**趋势判断**  
震荡等待确认  

**建议行动**  
保持观望  

**1-2周核心判断**  
价格处于长期牛市中的中期深度回调阶段，但短期技术面偏空，量价结构弱势。宏观面因地缘政治风险（美伊冲突升级）导致风险偏好骤降，市场处于避险模式。公司层面信息真空，缺乏基本面催化剂。多空因素剧烈拉扯，方向未明，当前无法形成完整、可执行的交易计划。  

**执行摘要**  
技术面接近关键支撑（85.9-86.25港元），但反弹缺乏量能配合，中期均线已转为阻力。基本面虽现金充裕、财务安全垫厚，但短期盈利恶化，缺乏拐点信号。宏观风险主导，市场处于无差别抛售压力中。综合判断，当前应等待更明确的企稳信号或风险缓和信号，不宜急于入场。  

**关键催化因素**  
